x,y
0.0,-0.040916264914296785
0.09174311926605505,0.12936325840303697
0.1834862385321101,0.3359470946614789
0.27522935779816515,0.20555943759490491
0.3669724770642202,0.35250418249603616
0.45871559633027525,0.2403560558039608
0.5504587155963303,0.5339505132350922
0.6422018348623854,0.48187963084221497
0.7339449541284404,0.6681690415525333
0.8256880733944955,0.7441724808013308
0.9174311926605505,0.8160891787922945
1.0091743119266057,0.9263365858719816
1.1009174311926606,1.0355652956062695
1.1926605504587156,0.9906374199532277
1.2844036697247707,1.0670841816171348
1.3761467889908259,1.0786524815664142
1.4678899082568808,1.027833656455985
1.5596330275229358,1.0028440987750402
1.651376146788991,1.02565634437893
1.743119266055046,0.8666218447592939
1.834862385321101,1.0375432335063455
1.926605504587156,0.9363441073748681
2.0183486238532113,0.9961223534498812
2.1100917431192663,1.0119027702287997
2.2018348623853212,0.8912263273728727
2.293577981651376,0.6924182018713088
2.385321100917431,0.7169080993456171
2.4770642201834865,0.6852697932365739
2.5688073394495414,0.528870464681599
2.6605504587155964,0.5259586621754638
2.7522935779816518,0.4837684436358562
2.8440366972477067,0.5145713133612599
2.9357798165137616,0.23186161055625093
3.0275229357798166,0.2549538917740105
3.1192660550458715,-0.1500280417122324
3.211009174311927,-0.09542500721185627
3.302752293577982,-0.24242035450996086
3.3944954128440368,-0.20562932232393083
3.486238532110092,-0.3170587010606163
3.577981651376147,-0.36870032833064437
3.669724770642202,-0.535055144597284
3.761467889908257,-0.4789705580664347
3.853211009174312,-0.6216073329349557
3.9449541284403673,-0.826459494351217
4.036697247706423,-0.6823005006950843
4.128440366972478,-0.9602198782546452
4.220183486238533,-0.8077044269158965
4.3119266055045875,-0.9406903330620855
4.4036697247706424,-0.9506032355814695
4.495412844036697,-0.8553834499241284
4.587155963302752,-1.1020532231143438
4.678899082568807,-0.8119168236179048
4.770642201834862,-1.145235531598521
4.862385321100918,-1.1675999724050465
4.954128440366973,-0.9406483621083035
5.045871559633028,-0.9811790860796465
5.137614678899083,-0.8948473344719998
5.229357798165138,-0.9857796104748643
5.321100917431193,-0.5992834262826671
5.412844036697248,-0.7188683247383654
5.5045871559633035,-0.738439057942587
5.596330275229358,-0.6421015300187318
5.688073394495413,-0.5342327018389175
5.779816513761468,-0.4633926726593139
5.871559633027523,-0.2898275388628014
5.963302752293578,-0.22029589918626657
6.055045871559633,-0.21497567896300254
6.146788990825688,-0.21771368664798108
6.238532110091743,-0.029552338119794387
6.330275229357799,-0.01794731037295544
6.422018348623854,0.1928874525315488
6.513761467889909,0.14459976162720378
6.605504587155964,0.3004095892441512
6.697247706422019,0.3723078541006178
6.7889908256880735,0.37433770683910284
6.8807339449541285,0.6281363343940032
6.972477064220184,0.7287597169044272
7.064220183486239,0.6809393593772852
7.155963302752294,0.7279943608791384
7.247706422018349,0.8866644670061146
7.339449541284404,0.9640776847856839
7.431192660550459,0.9198780077961115
7.522935779816514,0.8874318783188807
7.614678899082569,1.0050953121502226
7.706422018348624,0.9646999795519281
7.79816513761468,1.0309396389661005
7.889908256880735,1.2655977910537894
7.9816513761467895,1.1542386252115127
8.073394495412845,1.0943445566120285
8.1651376146789,0.9014225268819529
8.256880733944955,0.867689893052516
8.34862385321101,0.8026511830643006
8.440366972477065,0.7882389477369315
8.53211009174312,0.8112396259313752
8.623853211009175,0.6096974641576167
8.715596330275229,0.7092109705105255
8.807339449541285,0.7428204983896475
8.89908256880734,0.5161430798289873
8.990825688073395,0.5262414989981373
9.08256880733945,0.4401498594727407
9.174311926605505,0.24365984103473512
9.26605504587156,0.2128710152724505
9.357798165137615,0.08915582487025689
9.44954128440367,-0.006649313182831268
9.541284403669724,-0.04439848544194332
9.63302752293578,-0.11097665449556164
9.724770642201836,-0.27293776022823535
9.81651376146789,-0.42983598350652336
9.908256880733946,-0.2926289956408424
10.0,-0.3516686440215768
