6.910188086131530127e-03,3.983162318845645533e-01
5.433389112708634228e-01,9.248055156334555882e-02
7.552717562770688842e-01,6.113090123096808215e-01
4.892045345361607511e-01,6.687059551034905125e-01
9.120678701220353846e-01,8.237706546578217326e-01
3.480264294644204170e-01,3.615456744575217263e-01
2.247482299911108816e-01,9.696341494150073625e-01
8.475985321469299283e-01,9.570524706638537937e-01
5.752918430398880068e-01,5.615423009291951040e-01
6.899475697020036602e-01,9.720558416877739250e-01
9.241842625835605674e-03,8.479624690803866383e-02
7.681728809440291350e-01,3.408256122738532179e-01
5.187673751527056565e-01,3.166193484612108699e-01
3.694952834054916480e-01,9.647520750703284520e-01
6.257563039862797938e-01,3.692617635996290337e-01
3.246405702945548422e-01,9.541714283197522128e-02
4.845177837718287472e-01,6.433710537765545689e-01
8.846414634002575106e-02,5.386793840015274837e-01
6.537396425129459177e-01,1.354983158320439696e-01
9.196812536310106090e-02,1.462497641441857787e-01
1.226404577530805229e-01,3.084931039631724214e-01
4.673297472094122273e-01,1.879832157897486367e-01
1.119767726348759318e-01,3.389126977981588018e-01
6.774352362605627897e-01,7.923031903159318823e-01
1.365828225386966910e-01,7.018374486507527044e-01
4.012878195726411468e-01,5.579978505406265610e-01
7.103096156597412669e-01,5.747391239518838679e-01
1.222561682288357821e-01,7.157236622603445619e-01
7.098063463751757007e-01,2.550342376659223698e-01
6.646693119144744255e-01,6.171342160157314849e-01
9.412146372052179188e-01,9.541121332597747307e-01
2.541432468340496520e-01,4.995015236328133046e-01
5.122554557567702282e-01,7.503766950168089256e-01
8.150634463893069448e-02,7.440041437826896420e-01
1.030794290404414282e-01,7.786463081057150015e-01
8.169010789330156674e-01,2.374513516864436014e-01
2.150957387487257844e-01,4.452740991859832631e-01
2.710901377496547360e-01,6.184557399372383468e-01
1.086857436960304568e-01,5.936926734766295732e-01
1.551582282552556036e-01,4.074822617496770549e-01
3.842154885427147004e-01,1.651951062077440247e-01
5.430810551399363195e-01,3.532847005998066559e-01
3.072151641028773028e-01,2.298873930785223507e-01
6.823272947670855348e-01,8.218426723004311762e-01
9.641713559118769705e-01,3.247453328606187961e-01
9.524103415710549747e-02,4.530991308860388145e-02
6.840787724395974712e-01,5.227780807206904301e-01
8.490269218435496645e-01,8.971396875887817091e-01
2.280028511213852971e-01,4.639234072476388082e-01
5.111012754848195394e-01,8.305031528321000778e-01
5.688361111003990001e-01,4.822002873423227864e-01
9.781089486291304480e-01,8.086899310129374019e-01
4.534738551123926875e-01,9.483548840663225121e-01
9.463874772393765511e-02,4.117609473650126750e-01
3.178137089235766322e-02,3.547946351360850015e-01
4.438477714288865394e-01,9.378990295583056191e-01
5.179057040368137965e-01,3.636366867457163643e-03
1.523771080759321883e-01,6.906786406744935825e-01
4.008962862568928864e-01,2.143212037172688156e-01
7.307350336003738400e-01,7.950023067943418065e-01
8.807189746516470574e-01,7.270289374422644890e-02
6.548606276370121382e-01,4.398362273098295194e-01
8.986335268409400001e-01,2.749922238443335276e-01
3.042055399068448462e-01,7.064637409952083669e-01
1.067564065047932331e-02,8.264461690203507294e-01
2.643250602124173065e-01,1.566480926701981913e-01
8.461041926875418895e-01,1.575343756230108694e-01
6.592611883520432814e-01,9.553576175798889070e-01
6.863588697609346312e-01,7.872285795644898831e-01
8.527820862999628826e-01,1.801265618082360520e-01
4.636194430869364780e-01,8.850890101855946046e-01
8.559909312221544164e-01,3.975018508275296458e-01
1.911207616083099303e-02,4.956795777468785413e-01
3.680888232741275079e-02,7.137858010951666499e-01
9.344361029059208290e-01,5.545288658524863967e-01
3.884696043901084694e-01,5.551012219606078490e-01
7.690775469925409391e-01,6.534043747177984418e-01
4.089620474036922415e-01,4.242216604017585713e-01
9.921985571163189910e-01,2.077329168551621530e-01
4.740772887005200165e-01,4.815817649033169445e-01
7.394374277777036042e-01,2.842893055664361679e-01
4.063098683130783595e-01,6.018679524951390247e-01
2.953620223332364958e-01,8.470238911542593563e-01
1.656146187218195953e-01,1.870433562506309544e-01
9.139901620331735144e-01,5.769554690536686792e-01
8.111241737647042482e-01,2.514730397201337952e-01
3.767181224805334905e-01,5.318479144309790074e-01
4.918307704305013850e-02,1.690483142180985165e-01
8.974697981985573225e-01,4.574484653542064683e-01
1.458079509429850429e-01,3.012393971790757741e-01
5.060843507866711333e-01,2.419965347391822563e-01
4.350057324758489496e-01,3.202334751617106345e-01
3.865938275986195993e-01,9.370756479064689115e-01
4.438225457332445334e-02,8.645858197473307305e-01
2.125888956038770594e-01,7.762970940734158498e-01
8.215237779948675323e-01,2.154338998918795545e-01
9.433507270749703633e-01,6.054780014651894859e-01
5.538319444163034566e-01,8.363080747293287764e-01
9.256607028464465259e-01,6.513279536059179975e-03
8.767546238981278606e-01,5.239704632029745790e-01
7.160020779553898373e-01,3.308184401805358554e-03
1.444592867477533238e-01,9.771512076194891483e-01
2.784548066727945415e-01,2.436256940819959693e-01
2.929784209332182421e-01,8.879529120963809419e-01
5.143606586533818747e-01,6.165205318525072142e-01
6.860377427827858421e-01,1.919659644525048003e-01
1.279816824659940622e-02,7.729793142830625463e-01
6.492912956189058615e-01,7.043109439370093261e-01
1.200963536141774757e-01,5.000516805773751461e-01
9.639656389083270938e-01,8.537165814174920708e-01
3.184630244257805609e-01,1.728792617318554159e-01
