x,y
0.0,0.08365889908346986
0.07751937984496124,0.0701271124334332
0.15503875968992248,0.24503759414776988
0.23255813953488372,0.38498483057595967
0.31007751937984496,0.35630813182696836
0.3875968992248062,0.30290224171333896
0.46511627906976744,0.4809757117543305
0.5426356589147286,0.6007067700747529
0.6201550387596899,0.6373715467956591
0.6976744186046512,0.5944134829143708
0.7751937984496124,0.592604632525053
0.8527131782945736,0.6775496336519005
0.9302325581395349,0.8102078814569639
1.0077519379844961,0.7722647189732443
1.0852713178294573,0.9228768602364844
1.1627906976744187,0.8321341015949867
1.2403100775193798,0.983043126620382
1.317829457364341,1.1113978761668764
1.3953488372093024,1.0816285129007688
1.4728682170542635,1.003897103370942
1.550387596899225,1.017631487186374
1.627906976744186,1.0851952121633857
1.7054263565891472,0.8924807035007658
1.7829457364341086,0.8922628710080076
1.8604651162790697,1.0866571431957048
1.937984496124031,1.0321361029378338
2.0155038759689923,0.8866496378133558
2.0930232558139537,0.6716992468744054
2.1705426356589146,0.9309183307002548
2.248062015503876,0.9023269887883554
2.3255813953488373,0.6873831831325775
2.4031007751937983,0.7179933435531627
2.4806201550387597,0.6630604032919004
2.558139534883721,0.647595433746008
2.635658914728682,0.4317356045274766
2.7131782945736433,0.32949043613885304
2.7906976744186047,0.2813619547963178
2.8682170542635657,0.28841303959331177
2.945736434108527,0.21543100403503662
3.0232558139534884,0.11457424629996596
3.10077519379845,-0.00173090342567557
3.1782945736434107,0.1326479943752934
3.255813953488372,-0.2014503416753422
3.3333333333333335,-0.11199122277764076
3.4108527131782944,-0.21311354086955991
3.488372093023256,-0.17781466691439435
3.565891472868217,-0.45213303240667313
3.643410852713178,-0.5588788547260073
3.7209302325581395,-0.5858990161228987
3.798449612403101,-0.5869199822542769
3.875968992248062,-0.7149040339293018
3.953488372093023,-0.6844727627256615
4.0310077519379846,-0.8046117299718262
4.108527131782946,-0.920086662017593
4.186046511627907,-0.7993518829165802
4.263565891472868,-0.9505336841629599
4.341085271317829,-0.8443103332204234
4.4186046511627906,-0.8480468292731661
4.496124031007752,-0.9153432316334372
4.573643410852713,-1.14288237486493
4.651162790697675,-0.9922176143128166
4.728682170542635,-0.9560084648250199
4.8062015503875966,-0.9265921226794731
4.883720930232558,-0.8883727029496392
4.961240310077519,-0.9161175409985489
5.038759689922481,-0.9378330318944683
5.116279069767442,-0.8402117928033543
5.1937984496124034,-0.7727570599458444
5.271317829457364,-0.7061010209677249
5.348837209302325,-0.8828628657324666
5.426356589147287,-0.7380976845012248
5.503875968992248,-0.7546001362043481
5.5813953488372094,-0.682277747947583
5.658914728682171,-0.5424908752800475
5.736434108527131,-0.4559282313244054
5.813953488372093,-0.4085963581050934
5.891472868217054,-0.4045817110499393
5.9689922480620154,-0.4952600436877096
6.046511627906977,-0.16439601179379776
6.124031007751938,-0.18441166579816662
6.2015503875969,0.024139876908866
6.27906976744186,0.09958232992936397
6.3565891472868215,0.041750766959311875
6.434108527131783,0.22305105905671757
6.511627906976744,0.1832347678263322
6.589147286821706,0.3704295347877108
6.666666666666667,0.3659620853633817
6.7441860465116275,0.6297557255031895
6.821705426356589,0.5064875916332846
6.89922480620155,0.5722814697686728
6.976744186046512,0.44570327402419174
7.054263565891473,0.6672105668027116
7.131782945736434,0.8678112709653665
7.209302325581395,0.8043838223363857
7.286821705426356,0.8036472002107157
7.364341085271318,0.8031635177840436
7.441860465116279,1.0348709184262965
7.51937984496124,0.9921858309632857
7.596899224806202,0.8366439604097603
7.674418604651163,0.836246588095836
7.751937984496124,1.0878433366268432
7.829457364341085,1.1553964554310587
7.906976744186046,1.1180864319650028
7.984496124031008,1.123610405658902
8.062015503875969,1.0430125076845012
8.13953488372093,1.0220192840536422
8.217054263565892,0.9741296972628656
8.294573643410853,0.8854994494811266
8.372093023255815,1.042461819166704
8.449612403100774,1.055084679536269
8.527131782945736,0.7847840765779813
8.604651162790697,0.5963455915834359
8.682170542635658,0.6882106780450279
8.75968992248062,0.5815926646395948
8.837209302325581,0.6643012319783399
8.914728682170542,0.39080740443726986
8.992248062015504,0.3889022732328782
9.069767441860465,0.3688048685688145
9.147286821705427,0.15965405566100072
9.224806201550388,0.22825551800391833
9.30232558139535,0.16835846162083895
9.37984496124031,0.1922432467720891
9.45736434108527,-0.03636309213611519
9.534883720930232,-0.09537527353069657
9.612403100775193,-0.20267758170354105
9.689922480620154,-0.24341601370924
9.767441860465116,-0.3383145577380103
9.844961240310077,-0.3063055005956057
9.922480620155039,-0.631638705099243
10.0,-0.5123670935445467
